| 0.016454458236694336 | 0.19037437438964844 | 0.00584101676940918 | 0.07806086540222168 | 0.29073071479797363 |
| 0.01723456382751465 | 0.14457082748413086 | 0.003862142562866211 | 0.06602120399475098 | 0.2316887378692627 |
| 0.014999151229858398 | 0.14464640617370605 | 0.0035741329193115234 | 0.06496691703796387 | 0.22818660736083984 |
| 0.014637231826782227 | 0.14402270317077637 | 0.0035758018493652344 | 0.06751441955566406 | 0.2297501564025879 |
| 0.014619112014770508 | 0.14786171913146973 | 0.003887653350830078 | 0.06526708602905273 | 0.23163557052612305 |
| 0.014227867126464844 | 0.14410018920898438 | 0.0036208629608154297 | 0.0650331974029541 | 0.22698211669921875 |
| 0.014408349990844727 | 0.14411664009094238 | 0.0034847259521484375 | 0.06495451927185059 | 0.22696423530578613 |
| 0.014075517654418945 | 0.14409399032592773 | 0.0035316944122314453 | 0.0648813247680664 | 0.22658252716064453 |
| 0.014165163040161133 | 0.14409685134887695 | 0.0036826133728027344 | 0.06534099578857422 | 0.22728562355041504 |
| 0.014164447784423828 | 0.14412665367126465 | 0.003451824188232422 | 0.06549191474914551 | 0.2272348403930664 |
| 0.014351606369018555 | 0.14410114288330078 | 0.0035643577575683594 | 0.06447529792785645 | 0.22649240493774414 |
| 0.014151811599731445 | 0.1441342830657959 | 0.0034890174865722656 | 0.06460094451904297 | 0.22637605667114258 |
| 0.014011383056640625 | 0.1440880298614502 | 0.003576517105102539 | 0.06463956832885742 | 0.22631549835205078 |
| 0.014173507690429688 | 0.14408421516418457 | 0.0034859180450439453 | 0.06456708908081055 | 0.22631072998046875 |
| 0.014193534851074219 | 0.14420509338378906 | 0.0038483142852783203 | 0.06632804870605469 | 0.2285749912261963 |
| 0.014168262481689453 | 0.13168907165527344 | 0.0032570362091064453 | 0.06467747688293457 | 0.2137918472290039 |
| 0.014126300811767578 | 0.06852960586547852 | 0.0037360191345214844 | 0.06968045234680176 | 0.15607237815856934 |
| 0.014501333236694336 | 0.068450927734375 | 0.0032045841217041016 | 0.06555294990539551 | 0.15170979499816895 |
| 0.014085054397583008 | 0.06852889060974121 | 0.003353595733642578 | 0.06495928764343262 | 0.15092682838439941 |
| 0.014251470565795898 | 0.06849050521850586 | 0.003133058547973633 | 0.06482577323913574 | 0.15070080757141113 |
| 0.014191150665283203 | 0.06840825080871582 | 0.003137350082397461 | 0.06487345695495605 | 0.15061020851135254 |
| 0.013867378234863281 | 0.06847596168518066 | 0.003186941146850586 | 0.06466293334960938 | 0.1501932144165039 |
| 0.014149904251098633 | 0.06852126121520996 | 0.0030624866485595703 | 0.06586360931396484 | 0.151597261428833 |
| 0.013949155807495117 | 0.06850624084472656 | 0.0031495094299316406 | 0.06506085395812988 | 0.1506657600402832 |
| 0.013954877853393555 | 0.06862187385559082 | 0.003013134002685547 | 0.06440305709838867 | 0.1499929428100586 |
| 0.013986349105834961 | 0.06845331192016602 | 0.0030770301818847656 | 0.06480836868286133 | 0.15032505989074707 |
| 0.01412510871887207 | 0.06892538070678711 | 0.002944469451904297 | 0.0646965503692627 | 0.15069150924682617 |
| 0.013885736465454102 | 0.06850194931030273 | 0.0030510425567626953 | 0.06393718719482422 | 0.14937591552734375 |
| 0.014145851135253906 | 0.06845998764038086 | 0.002909421920776367 | 0.06434965133666992 | 0.14986491203308105 |
| 0.014027595520019531 | 0.06852173805236816 | 0.0030024051666259766 | 0.06427264213562012 | 0.1498243808746338 |
| 0.014264106750488281 | 0.09787392616271973 | 0.0031576156616210938 | 0.0644986629486084 | 0.1797943115234375 |
| 0.01402902603149414 | 0.09795689582824707 | 0.0031976699829101562 | 0.0661461353302002 | 0.18132972717285156 |
| 0.014161825180053711 | 0.09792280197143555 | 0.003153085708618164 | 0.06410670280456543 | 0.17934441566467285 |
| 0.014173269271850586 | 0.09790635108947754 | 0.003190755844116211 | 0.06532931327819824 | 0.18059968948364258 |
| 0.013994455337524414 | 0.09784197807312012 | 0.0031175613403320312 | 0.06413388252258301 | 0.17908787727355957 |
| 0.013991594314575195 | 0.09780430793762207 | 0.003199338912963867 | 0.06429696083068848 | 0.1792922019958496 |
| 0.014069318771362305 | 0.09810805320739746 | 0.003129243850708008 | 0.0641641616821289 | 0.17947077751159668 |
| 0.013879776000976562 | 0.09778213500976562 | 0.0030961036682128906 | 0.06464338302612305 | 0.17940139770507812 |
| 0.014205455780029297 | 0.09791159629821777 | 0.0034461021423339844 | 0.06440162658691406 | 0.17996478080749512 |
| 0.014085531234741211 | 0.09793543815612793 | 0.00318145751953125 | 0.06412649154663086 | 0.17932891845703125 |
| 0.01405787467956543 | 0.09790158271789551 | 0.0030596256256103516 | 0.06432247161865234 | 0.17934155464172363 |
| 0.014055967330932617 | 0.09787726402282715 | 0.003195047378540039 | 0.06462526321411133 | 0.17975354194641113 |
