%time,field
1659827080301995992,0.0756812095642
1659827080365935087,0.0594720840454
1659827080421933889,0.0531463623047
1659827080474853992,0.0500433444977
1659827080528244972,0.0506145954132
1659827080580588102,0.0496771335602
1659827080639156103,0.0510325431824
1659827080700012922,0.0514094829559
1659827080759089946,0.0505065917969
1659827080819818973,0.0503342151642
1659827080880254030,0.0505537986755
1659827080940393924,0.0505340099335
1659827081000706911,0.0506553649902
1659827081061068058,0.0507428646088
1659827081121082067,0.0505058765411
1659827081180988073,0.0501341819763
1659827081241537094,0.0505201816559
1659827081301763057,0.0504856109619
1659827081361903905,0.0504689216614
1659827081421969890,0.0504047870636
1659827081482393026,0.0504684448242
1659827081542355060,0.0501911640167
1659827081603043079,0.0504019260406
1659827081663115978,0.0501816272736
1659827081723282098,0.0501773357391
1659827081783477067,0.0500440597534
1659827081844078063,0.0504813194275
1659827081904105901,0.0501108169556
1659827081964231014,0.0500872135162
1659827082024182081,0.0497915744781
1659827082084846019,0.0502946376801
1659827082145165920,0.0502767562866
1659827082205370903,0.0502989292145
1659827082265872955,0.050505399704
1659827082326179981,0.050630569458
1659827082386934041,0.0509295463562
1659827082447599887,0.0512712001801
1659827082507774114,0.0510494709015
1659827082567609071,0.0506036281586
1659827082627044916,0.0507006645203
1659827082687251091,0.0506503582001
1659827082747800111,0.0508437156677
1659827082807379007,0.0503029823303
1659827082867810010,0.0503737926483
1659827082927804946,0.0502998828888
1659827082988131999,0.0504305362701
1659827083048110961,0.050208568573
1659827083108170986,0.0500962734222
1659827083168474912,0.0502681732178
1659827083228723049,0.0504765510559
1659827083288686990,0.0501742362976
1659827083349109888,0.05038022995
1659827083409336090,0.0503497123718
1659827083469571113,0.0503911972046
1659827083529356002,0.0501570701599
1659827083590009927,0.0505533218384
1659827083649799108,0.0502243041992
1659827083710599899,0.050633430481
1659827083770241975,0.0503208637238
1659827083830518007,0.0506706237793
1659827083891042947,0.0506942272186
1659827083951210975,0.0503716468811
1659827084011347055,0.0506489276886
1659827084071048974,0.0500049591064
1659827084132105112,0.0505721569061
1659827084192058086,0.0505721569061
1659827084252559900,0.0505783557892
1659827084312643051,0.0501792430878
1659827084373075962,0.0504107475281
1659827084433168888,0.0503911972046
1659827084492902040,0.049989938736
1659827084552855014,0.0499503612518
1659827084613825082,0.05038022995
1659827084673459053,0.0500328540802
1659827084734150886,0.0502698421478
1659827084794151067,0.0501306056976
1659827084854501962,0.0502066612244
1659827084916258096,0.0518982410431
1659827084976586103,0.0518860816956
1659827085034739971,0.0501396656036
1659827085095952987,0.0508458614349
1659827085155864000,0.0505449771881
1659827085216276884,0.0507433414459
1659827085276848077,0.0508515834808
1659827085337178945,0.0508971214294
1659827085397327899,0.0508620738983
1659827085457777976,0.0509505271912
1659827085518033027,0.0509166717529
1659827085578351974,0.0508100986481
1659827085640151023,0.0504591464996
1659827085700383901,0.0505347251892
1659827085760046958,0.0508201122284
1659827085820214986,0.0509912967682
1659827085879947900,0.0508029460907
1659827085939765930,0.0506036281586
1659827085999104022,0.0503697395325
1659827086058531999,0.0498638153076
1659827086118535995,0.0503358840942
1659827086178428888,0.0503821372986
1659827086239542961,0.0514485836029
1659827086298584938,0.0506477355957
1659827086358726978,0.0509414672852
1659827086418471097,0.0508463382721
1659827086477884054,0.0507249832153
1659827086537436962,0.0504813194275
1659827086597100973,0.0505881309509
1659827086656837940,0.0503761768341
1659827086716407060,0.0504150390625
1659827086776000976,0.050238609314
1659827086835891962,0.0506439208984
1659827086895437002,0.0502991676331
1659827086954886913,0.0499210357666
1659827087015043020,0.0500752925873
1659827087075031042,0.0504248142242
1659827087134758949,0.0504252910614
1659827087194104909,0.0501515865326
1659827087253711938,0.0499045848846
1659827087313973903,0.0502965450287
1659827087374243974,0.0507504940033
1659827087434196949,0.0509946346283
1659827087494210958,0.0509901046753
1659827087554394006,0.0511209964752
1659827087613771915,0.0503332614899
1659827087673810005,0.0504479408264
1659827087733920097,0.0501999855042
1659827087794523000,0.0507369041443
1659827087854652881,0.0507481098175
1659827087915220022,0.0505039691925
1659827087975941896,0.0508303642273
1659827088035675048,0.0506508350372
1659827088096005916,0.0507054328918
1659827088156088113,0.0508451461792
1659827088216057062,0.0508856773376
1659827088275850057,0.050674200058
1659827088336256027,0.0508780479431
1659827088395845890,0.0503087043762
1659827088455895900,0.0502274036407
1659827088515724897,0.0501501560211
1659827088576530933,0.0509097576141
1659827088636548995,0.0508229732513
1659827088696928024,0.0510673522949
1659827088756902933,0.0509481430054
1659827088817111015,0.0509119033813
1659827088878247976,0.051132440567
1659827088939182043,0.0508172512054
1659827088999434947,0.0510106086731
1659827089061153888,0.051126241684
1659827089121301889,0.0510787963867
1659827089182353019,0.0507681369781
1659827089242235898,0.0507595539093
1659827089303827047,0.0509703159332
1659827089363543987,0.0503280162811
1659827089424730062,0.050546169281
1659827089485312938,0.0509870052338
1659827089546612024,0.0508823394775
1659827089606575965,0.0507118701935
1659827089668107032,0.0509793758392
1659827089728297948,0.0509762763977
1659827089789561986,0.05073595047
1659827089849837064,0.0508673191071
1659827089911333084,0.0510957241058
1659827089971034049,0.0506675243378
1659827090032685041,0.0510437488556
1659827090092698097,0.0510430335999
1659827090153652906,0.0507032871246
1659827090213386058,0.05038189888
1659827090275012016,0.0506744384766
1659827090334764957,0.0505764484406
1659827090396374940,0.0507159233093
1659827090456316947,0.0507187843323
1659827090517672061,0.0506649017334
1659827090577836036,0.0507328510284
1659827090638961076,0.0503387451172
1659827090699327945,0.0505833625793
1659827090761245012,0.0509152412415
1659827090821297883,0.050990819931
1659827090881916046,0.0507543087006
1659827090941972017,0.0505118370056
1659827091002777099,0.050300359726
1659827091062793970,0.0503768920898
1659827091124773025,0.0505256652832
1659827091185029983,0.050852060318
1659827091246356964,0.0508797168732
1659827091306588888,0.0507407188416
1659827091368365049,0.0506908893585
1659827091428565979,0.0508344173431
1659827091489841938,0.0505886077881
1659827091549873113,0.0504200458527
1659827091611910104,0.0507545471191
1659827091672278881,0.0509848594666
1659827091733505964,0.0506608486176
1659827091793797969,0.0509057044983
1659827091854985952,0.0509459972382
1659827091915061950,0.0510323047638
1659827091976233005,0.0507690906525
1659827092036237001,0.0505900382996
1659827092097491979,0.0504469871521
1659827092157547950,0.050409078598
1659827092219157934,0.0504462718964
1659827092279383897,0.0505645275116
