| resize | preprocess | backbone | rpn | head | postprocess | inference+nms | predict+drawbox | end-to-end |
| 0.0002086162567138672 | 0.0022161006927490234 | 0.16040730476379395 | 0.06023550033569336 | 0.009048223495483398 | 0.0007371902465820312 | 0.2653334140777588 | 0.009411096572875977 | 0.27474451065063477 |
No objects!
| 0.00020956993103027344 | 0.0020499229431152344 | 0.16124629974365234 | 0.059493303298950195 | 0.007515907287597656 | 0.000492095947265625 | 0.2564258575439453 | 0.0003173351287841797 | 0.2567431926727295 |
| 0.0002071857452392578 | 0.0020766258239746094 | 0.1613140106201172 | 0.06000852584838867 | 0.008430242538452148 | 0.0007865428924560547 | 0.25611019134521484 | 0.008162260055541992 | 0.26427245140075684 |
| 0.00017952919006347656 | 0.0022630691528320312 | 0.16195058822631836 | 0.06023120880126953 | 0.011891603469848633 | 0.0006873607635498047 | 0.2608344554901123 | 0.03388357162475586 | 0.29471802711486816 |
| 0.0001678466796875 | 0.0023469924926757812 | 0.16200685501098633 | 0.06041097640991211 | 0.010963201522827148 | 0.0006639957427978516 | 0.2600972652435303 | 0.021912097930908203 | 0.2820093631744385 |
| 0.00017595291137695312 | 0.0023300647735595703 | 0.16287708282470703 | 0.05961275100708008 | 0.010927915573120117 | 0.0006735324859619141 | 0.26018476486206055 | 0.0400390625 | 0.30022382736206055 |
| 0.0001780986785888672 | 0.002064228057861328 | 0.16267657279968262 | 0.05917644500732422 | 0.010254383087158203 | 0.0006237030029296875 | 0.2578136920928955 | 0.027220726013183594 | 0.2850344181060791 |
| 0.00017881393432617188 | 0.0023767948150634766 | 0.1627635955810547 | 0.0594329833984375 | 0.011303901672363281 | 0.0006701946258544922 | 0.2599196434020996 | 0.03959155082702637 | 0.299511194229126 |
| 0.0001888275146484375 | 0.002365589141845703 | 0.16282033920288086 | 0.05887150764465332 | 0.01096487045288086 | 0.0006802082061767578 | 0.2586655616760254 | 0.026798725128173828 | 0.2854642868041992 |
| 0.0001842975616455078 | 0.0023508071899414062 | 0.16160106658935547 | 0.060003042221069336 | 0.016821622848510742 | 0.0007131099700927734 | 0.26457786560058594 | 0.04612874984741211 | 0.31070661544799805 |
| 0.00019598007202148438 | 0.002197265625 | 0.16234707832336426 | 0.059374094009399414 | 0.01820087432861328 | 0.0006506443023681641 | 0.2667253017425537 | 0.06441044807434082 | 0.33113574981689453 |
| 0.00017976760864257812 | 0.00232696533203125 | 0.16313695907592773 | 0.05918383598327637 | 0.016495466232299805 | 0.0006201267242431641 | 0.2647254467010498 | 0.06441187858581543 | 0.32913732528686523 |
| 0.00017118453979492188 | 0.0020482540130615234 | 0.1623842716217041 | 0.059847354888916016 | 0.01955413818359375 | 0.0007078647613525391 | 0.2676975727081299 | 0.07780933380126953 | 0.3455069065093994 |
| 0.00018835067749023438 | 0.002252817153930664 | 0.16324901580810547 | 0.05890202522277832 | 0.016673564910888672 | 0.0006318092346191406 | 0.265261173248291 | 0.07671999931335449 | 0.3419811725616455 |
| 0.00021076202392578125 | 0.001965761184692383 | 0.16278076171875 | 0.059137821197509766 | 0.014371156692504883 | 0.0006048679351806641 | 0.2619316577911377 | 0.05956768989562988 | 0.3214993476867676 |
| 0.0002124309539794922 | 0.0019307136535644531 | 0.16154003143310547 | 0.0592494010925293 | 0.011198997497558594 | 0.0005981922149658203 | 0.2582681179046631 | 0.03940391540527344 | 0.2976720333099365 |
| 0.0001811981201171875 | 0.0022678375244140625 | 0.16250324249267578 | 0.058844566345214844 | 0.013872623443603516 | 0.0006449222564697266 | 0.2608222961425781 | 0.04576420783996582 | 0.30658650398254395 |
| 0.00017070770263671875 | 0.002333402633666992 | 0.16143369674682617 | 0.05899214744567871 | 0.016113996505737305 | 0.0005972385406494141 | 0.2618851661682129 | 0.03964662551879883 | 0.3015317916870117 |
| 0.00018525123596191406 | 0.0022554397583007812 | 0.16125845909118652 | 0.05907177925109863 | 0.013346433639526367 | 0.0007700920104980469 | 0.25945091247558594 | 0.03969311714172363 | 0.29914402961730957 |
| 0.00020647048950195312 | 0.001916646957397461 | 0.16276764869689941 | 0.05939483642578125 | 0.011046409606933594 | 0.0006814002990722656 | 0.25967836380004883 | 0.039748430252075195 | 0.299426794052124 |
| 0.00018453598022460938 | 0.0023000240325927734 | 0.16268205642700195 | 0.05954861640930176 | 0.01092386245727539 | 0.0007009506225585938 | 0.26021647453308105 | 0.03982090950012207 | 0.3000373840332031 |
| 0.00017070770263671875 | 0.0021114349365234375 | 0.16298627853393555 | 0.059049129486083984 | 0.010627031326293945 | 0.0006759166717529297 | 0.257465124130249 | 0.039850711822509766 | 0.2973158359527588 |
| 0.00016808509826660156 | 0.0022597312927246094 | 0.16265606880187988 | 0.0585634708404541 | 0.011097192764282227 | 0.0007061958312988281 | 0.25789332389831543 | 0.04000711441040039 | 0.2979004383087158 |
| 0.00018215179443359375 | 0.0022323131561279297 | 0.16333675384521484 | 0.05911827087402344 | 0.008255243301391602 | 0.0007069110870361328 | 0.25710511207580566 | 0.014469146728515625 | 0.2715742588043213 |
| 0.00018477439880371094 | 0.002249479293823242 | 0.1630566120147705 | 0.0594477653503418 | 0.009095191955566406 | 0.0007061958312988281 | 0.2581138610839844 | 0.020792484283447266 | 0.27890634536743164 |
| 0.00017714500427246094 | 0.0023059844970703125 | 0.16245532035827637 | 0.059293270111083984 | 0.008860349655151367 | 0.0007631778717041016 | 0.2561821937561035 | 0.02083897590637207 | 0.2770211696624756 |
| 0.00017714500427246094 | 0.002282857894897461 | 0.16207504272460938 | 0.05950045585632324 | 0.008151054382324219 | 0.0006432533264160156 | 0.25572967529296875 | 0.007838010787963867 | 0.2635676860809326 |
| 0.00017571449279785156 | 0.0020439624786376953 | 0.1630566120147705 | 0.059003353118896484 | 0.007993221282958984 | 0.0006091594696044922 | 0.2559347152709961 | 0.007805347442626953 | 0.26374006271362305 |
No objects!
| 0.000202178955078125 | 0.0020253658294677734 | 0.16339612007141113 | 0.05900979042053223 | 0.006663084030151367 | 0.0005278587341308594 | 0.25438499450683594 | 0.00021123886108398438 | 0.2545962333679199 |
No objects!
| 0.00018143653869628906 | 0.002438783645629883 | 0.16278791427612305 | 0.059018611907958984 | 0.0070917606353759766 | 0.00048542022705078125 | 0.25449514389038086 | 0.00020503997802734375 | 0.2547001838684082 |
No objects!
| 0.0001823902130126953 | 0.0021514892578125 | 0.1623070240020752 | 0.05923295021057129 | 0.0071811676025390625 | 0.00048542022705078125 | 0.2560691833496094 | 0.00020956993103027344 | 0.25627875328063965 |
No objects!
| 0.00016736984252929688 | 0.002025127410888672 | 0.16151642799377441 | 0.05856490135192871 | 0.006987810134887695 | 0.0005085468292236328 | 0.25295090675354004 | 0.0002655982971191406 | 0.2532165050506592 |
| 0.0003218650817871094 | 0.002028226852416992 | 0.16236305236816406 | 0.05915951728820801 | 0.008101463317871094 | 0.0006995201110839844 | 0.25629472732543945 | 0.007883787155151367 | 0.2641785144805908 |
| 0.00017690658569335938 | 0.0021822452545166016 | 0.16250824928283691 | 0.05897712707519531 | 0.009760141372680664 | 0.0006129741668701172 | 0.2572968006134033 | 0.014495372772216797 | 0.2717921733856201 |
| 0.0001780986785888672 | 0.001985788345336914 | 0.16286063194274902 | 0.05865478515625 | 0.011126041412353516 | 0.0005974769592285156 | 0.25911927223205566 | 0.014289140701293945 | 0.2734084129333496 |
| 0.000171661376953125 | 0.001931905746459961 | 0.16318297386169434 | 0.05911684036254883 | 0.008583784103393555 | 0.0006656646728515625 | 0.2577629089355469 | 0.00773930549621582 | 0.2655022144317627 |
| 0.00022554397583007812 | 0.0021514892578125 | 0.16318726539611816 | 0.059110164642333984 | 0.008208990097045898 | 0.0007231235504150391 | 0.2565605640411377 | 0.00784611701965332 | 0.264406681060791 |
| 0.000171661376953125 | 0.002069711685180664 | 0.1652085781097412 | 0.05976748466491699 | 0.009770631790161133 | 0.0006475448608398438 | 0.26098036766052246 | 0.014252662658691406 | 0.27523303031921387 |
| 0.00018477439880371094 | 0.002113819122314453 | 0.16309285163879395 | 0.05881524085998535 | 0.010138511657714844 | 0.0006260871887207031 | 0.25849175453186035 | 0.033223628997802734 | 0.2917153835296631 |
| 0.00017213821411132812 | 0.0020301342010498047 | 0.16190624237060547 | 0.05862689018249512 | 0.008698463439941406 | 0.0005791187286376953 | 0.25533199310302734 | 0.027011632919311523 | 0.28234362602233887 |
| 0.00018286705017089844 | 0.002322673797607422 | 0.16151642799377441 | 0.05924701690673828 | 0.009953498840332031 | 0.0005805492401123047 | 0.25727319717407227 | 0.033132076263427734 | 0.2904052734375 |
| 0.00020599365234375 | 0.002298116683959961 | 0.1624617576599121 | 0.05919957160949707 | 0.010943889617919922 | 0.0005815029144287109 | 0.2579946517944336 | 0.03972196578979492 | 0.2977166175842285 |
| 0.00019478797912597656 | 0.00225830078125 | 0.16263914108276367 | 0.0586698055267334 | 0.010037422180175781 | 0.0006079673767089844 | 0.257279634475708 | 0.03959035873413086 | 0.29686999320983887 |
| 0.00017547607421875 | 0.002171754837036133 | 0.16262507438659668 | 0.05876326560974121 | 0.009845256805419922 | 0.0006284713745117188 | 0.25771069526672363 | 0.02696990966796875 | 0.2846806049346924 |
| 0.0001785755157470703 | 0.0021102428436279297 | 0.16215920448303223 | 0.058846235275268555 | 0.010152339935302734 | 0.00060272216796875 | 0.25713372230529785 | 0.0206449031829834 | 0.27777862548828125 |
| 0.00036978721618652344 | 0.00241851806640625 | 0.16270184516906738 | 0.05898928642272949 | 0.013427257537841797 | 0.0006966590881347656 | 0.2607758045196533 | 0.03347969055175781 | 0.29425549507141113 |
| 0.0001766681671142578 | 0.0020172595977783203 | 0.16236090660095215 | 0.059171199798583984 | 0.010787010192871094 | 0.0006656646728515625 | 0.2573869228363037 | 0.03971052169799805 | 0.29709744453430176 |
| 0.00017833709716796875 | 0.0021016597747802734 | 0.16205072402954102 | 0.05888175964355469 | 0.013935327529907227 | 0.0006155967712402344 | 0.25949668884277344 | 0.03345179557800293 | 0.29294848442077637 |
| 0.0002117156982421875 | 0.0019998550415039062 | 0.16173720359802246 | 0.059056997299194336 | 0.010598897933959961 | 0.0006082057952880859 | 0.2561187744140625 | 0.03387641906738281 | 0.2899951934814453 |
