using cuda:0 device.
0.3404359817504883 0.3353757558998494 0.005060225850638866 0.9851360428336051
0.3337821960449219 0.3284576576091054 0.005324538435816484 0.984047865647394
0.3309493064880371 0.32843355276748143 0.00251575372055568 0.9923983713782261
0.3340787887573242 0.3215940184049934 0.01248477035233081 0.962629263597457
0.3352036476135254 0.3215931256330814 0.01361052198044399 0.9593962593266995
0.3214106559753418 0.3146589574479214 0.006751698527420413 0.978993544856402
0.34047555923461914 0.3353373667076334 0.005138192526985719 0.9849087771864263
0.33128833770751953 0.3284094479258574 0.0028788897816621195 0.9913100177278086
0.3267984390258789 0.3215529508970414 0.005245488128837517 0.9839488580653162
0.3252429962158203 0.3215413448621854 0.003701651353634927 0.9886188130207156
0.3341355323791504 0.32843355276748143 0.005701979611668961 0.982935129433649
0.3541107177734375 0.3491003559923374 0.005010361781100092 0.9858508609606509
0.3484201431274414 0.3422152902623374 0.006204852865104027 0.9821914634171007
0.34002184867858887 0.3353346883918974 0.004687160286691472 0.9862151202785734
0.3320910930633545 0.3284183756449774 0.0036727174183771027 0.988940632570123
0.33084750175476074 0.3283764153651134 0.0024710863896473256 0.9925310411094505
0.33884143829345703 0.3352891570243854 0.0035522812690716443 0.9895163906546898
0.3267655372619629 0.3215404520902734 0.005225085171689514 0.9840096810224493
0.3311500549316406 0.3284237322764494 0.002726322655191238 0.991767107948226
0.32442378997802734 0.3215199183362974 0.0029038716417299493 0.9910491408724168
0.3246018886566162 0.32151813279247343 0.0030837558641427787 0.9904998831741088
0.3383004665374756 0.3353052269188014 0.002995239618674206 0.9911462149333382
0.3337259292602539 0.3284281961360094 0.00529773312424453 0.9841254974224279
0.32942843437194824 0.3284130190135054 0.0010154153584428505 0.9969176450709887
0.3348209857940674 0.3284183756449774 0.006402610149089993 0.9808775123999308
0.323901891708374 0.3215199183362974 0.002381973372076629 0.9926460035181849
0.32410526275634766 0.3215154544767374 0.0025898082796102506 0.9920093606083861
0.3288724422454834 0.3283737370493774 0.0004987051961060085 0.9984835908028629
0.33318376541137695 0.3284031985224734 0.004780566888903548 0.9856518612694077
0.3274714946746826 0.3215297388273294 0.005941755847353236 0.9818556547852939
0.32463598251342773 0.3215109906171774 0.0031249918962503176 0.9903738585228424
0.33798789978027344 0.3284165901011534 0.00957130967912001 0.9716815019551223
0.34267735481262207 0.3352989775154174 0.007378377297204697 0.9784684421261532
0.33922600746154785 0.3353123690940974 0.003913638367450456 0.9884630356123445
0.34065723419189453 0.3352909425682094 0.005366291623685127 0.984247240084553
0.3482978343963623 0.3421867215611534 0.006111112835208932 0.9824543473093935
0.3437044620513916 0.3422108264027774 0.001493635648614211 0.9956543024210408
0.3495368957519531 0.3490619668001214 0.00047492895183171013 0.9986412623170724
0.33869028091430664 0.3353070124626254 0.003383268451681243 0.9900107306222429
0.34900808334350586 0.3421858287892414 0.00682225455426444 0.980452445430756
0.33701133728027344 0.3352873714805614 0.0017239657997120128 0.9948845465745317
0.33932924270629883 0.3353337956199854 0.003995447086313442 0.9882254560365974
0.3438420295715332 0.3422161830342494 0.001625846537283815 0.9952715305359563
0.33818840980529785 0.3353177257255694 0.0028706840797284583 0.9915115834945936
0.3385467529296875 0.3353391522514574 0.003207600678230116 0.9905253834205395
0.35042500495910645 0.3491057126238094 0.0013192923352970398 0.9962351649664641
0.3368525505065918 0.3353195112693934 0.0015330392371983859 0.9954489308901094
0.3439958095550537 0.3353561149177854 0.008639694637268325 0.9748843026650719
0.3505539894104004 0.3491164258867534 0.0014375635236469897 0.9958991665561563
0.3495364189147949 0.3491092837114574 0.0004271352033375364 0.9987779951380641
0.33842039108276367 0.3353480799705774 0.0030723111121862545 0.9909216134927434
0.3379204273223877 0.32847104918778536 0.009449378134602338 0.9720366767718741
0.35121941566467285 0.34225367945455343 0.008965736210119424 0.9744725496079082
0.3462498188018799 0.3353668281807294 0.010882990621150501 0.968568963707162
0.3468618392944336 0.3353632570930814 0.011498582201352192 0.9668496764454056
0.35317397117614746 0.3491610644823534 0.0040129066937940605 0.9886375921746718
0.3524506092071533 0.34225367945455343 0.010196929752599893 0.9710684859488876
0.3497273921966553 0.3491208897463134 0.0006065024503418837 0.9982657851118484
0.34114670753479004 0.3422260035252814 0.0010792959904913357 0.996836270241942
0.32997632026672363 0.3284424804866014 0.0015338397801222259 0.9953516671169543
0.33531761169433594 0.3353114763221854 6.135372150550822e-06 0.9999817028037402
0.3490724563598633 0.3490833933260094 1.0936966146124494e-05 0.9999686684928963
0.33085131645202637 0.3284576576091054 0.002393658842920976 0.9927651524298285
0.3298373222351074 0.3284692636439614 0.0013680585911460263 0.9958523232547624
0.35651469230651855 0.3491324957811694 0.007382196525349161 0.9792934297389286
0.33672237396240234 0.3353159401817454 0.0014064337806569682 0.9958231650480879
0.33666229248046875 0.3352882642524734 0.001374028227995372 0.9959186750085025
0.3331339359283447 0.3352855859367374 0.0021516500083926804 0.9935411863627862
0.34211158752441406 0.3421706516667374 5.906414232331736e-05 0.9998273541602296
0.3415262699127197 0.3421777938420334 0.0006515239293136688 0.9980923167946051
0.3459618091583252 0.34906464511585744 0.003102835957532246 0.9910312760674914
0.33354783058166504 0.3352864787086494 0.0017386481269843768 0.9947874098777606
0.34480977058410645 0.3490682162035054 0.004258445619398976 0.9876498696304772
0.3392813205718994 0.33529987028732944 0.003981450284569976 0.9882650471948802
0.3617899417877197 0.3559577457930654 0.005832195994654343 0.9838796071393373
0.328233003616333 0.32837730813702537 0.0001443045206923621 0.9995603595034549
0.32622647285461426 0.3283799864527614 0.0021535135981471387 0.993398715992289
0.33619260787963867 0.3352855859367374 0.0009070219429012649 0.9973020764834127
0.3568847179412842 0.3559675662840974 0.0009171516571867544 0.9974301178753817
0.3583388328552246 0.3559639951964494 0.0023748376587752196 0.993372647781842
0.35061049461364746 0.3490905355013054 0.0015199591123420397 0.9956648214024029
0.35705065727233887 0.3559648879683614 0.0010857693039774685 0.9969590609011278
0.35627126693725586 0.3559523891615934 0.0003188777756624739 0.9991049579203966
0.36261487007141113 0.3559782795470414 0.006636590524369712 0.981697963674069
0.3578684329986572 0.3559827434066014 0.001885689592055817 0.9947307741667651
0.3381321430206299 0.3353043341468894 0.002827808873740456 0.991636971130639
0.3430345058441162 0.3422277890691054 0.0008067167750108184 0.9976482926315948
0.34656691551208496 0.3490664306596814 0.0024995151475964428 0.9927877848815916
0.3457770347595215 0.3353632570930814 0.010413777666440083 0.9698829690245838
0.3624873161315918 0.36289459229396137 0.0004072761623695742 0.9988764402387483
0.35794854164123535 0.3491280319216094 0.008820509719625946 0.9753581627147219
0.3462693691253662 0.34220904085895343 0.004060328266412783 0.988274076114013
0.3549373149871826 0.3559604241088014 0.0010231091216187926 0.9971174934885172
0.3208732604980469 0.3214886713193774 0.000615410821330542 0.9980820750835537
0.32801055908203125 0.3283960563471774 0.0003854972651461397 0.9988247412942285
0.3424644470214844 0.3422072553151294 0.00025719170635496447 0.9992489973525958
0.3473200798034668 0.3422286818410174 0.0050913979624493955 0.9853409052383888
0.3492884635925293 0.34906464511585744 0.0002238184766718554 0.99935921594899
0.32938122749328613 0.3284183756449774 0.0009628518483087434 0.9970767859005311
0.35014843940734863 0.3490494679933534 0.0010989714139952311 0.9968614127886581
0.3341665267944336 0.3352864787086494 0.001119951914215822 0.9966485215471483
0.3549211025238037 0.3559836361785134 0.0010625336547097075 0.9970062821084625
0.3439803123474121 0.3490450041337934 0.0050646917863813035 0.9852762160955709
0.33569955825805664 0.3353043341468894 0.0003952241111672139 0.9988226850424885
0.340801477432251 0.34216350949144136 0.0013620320591903878 0.9960034443821884
0.33739161491394043 0.33531683295365744 0.0020747819602829898 0.9938505230463057
0.3332176208496094 0.3352695160423214 0.002051895192712039 0.9938421768108172
0.3327369689941406 0.3352721943580574 0.00253522536391676 0.9923806922579697
0.3517110347747803 0.3559363192671774 0.004225284492397119 0.9879864886948947
0.3367295265197754 0.3352945136558574 0.001435012863918006 0.9957383812499325
0.33481884002685547 0.3353034413749774 0.0004846013481219491 0.9985526461172762
0.32893967628479004 0.3284058768382094 0.0005337994465806628 0.9983772117349611
0.34807515144348145 0.34906910897541743 0.000993957531935985 0.9971444168656854
0.3337523937225342 0.3352730871299694 0.001520693407435214 0.9954436479377
0.33632874488830566 0.3352552316917294 0.0010735131965762812 0.9968081431846308
0.3216533660888672 0.3214877785474654 0.00016558754140177934 0.9994851987920561
0.32262611389160156 0.3215056339857054 0.0011204799058961434 0.9965270018214564
0.33582496643066406 0.3352391617973134 0.0005858046333506728 0.9982556251264552
0.3158385753631592 0.3145884284668734 0.0012501468962857754 0.9960418169476343
0.31345653533935547 0.3145750368881934 0.0011185015488379135 0.9964317172470913
0.3068270683288574 0.3076596169131854 0.0008325485843279634 0.9972865869075291
0.30617284774780273 0.3076462253345054 0.0014733775867026844 0.995187758818129
0.3099498748779297 0.3145223633453854 0.0045724884674557265 0.985247651836425
0.3029632568359375 0.3076408687030334 0.004677611867095921 0.984560464803727
0.3062245845794678 0.30765247473788937 0.0014278901584215964 0.995337114554723
0.3056657314300537 0.3076587241412734 0.0019929927112196655 0.9934798294139959
0.2982208728790283 0.3007683017798014 0.0025474289007730855 0.9914579121300928
0.3156735897064209 0.3214065363034734 0.0057329465970524796 0.9818390046427888
0.313098669052124 0.3145366476959774 0.001437978643853366 0.9954072668267587
0.3127012252807617 0.3145500392746574 0.0018488139938956927 0.9940876023359495
0.31313323974609375 0.3145509320465694 0.0014176923004756703 0.9954725588965732
0.311657190322876 0.3145598597656894 0.0029026694428134214 0.9906863389232051
0.30679988861083984 0.3076872928424574 0.000887404231617539 0.9971075470866837
0.32047367095947266 0.3214511748990734 0.0009775039396007212 0.996949815138716
0.31273531913757324 0.3145955706421694 0.0018602515045961776 0.9940516744008122
0.3134887218475342 0.3145759296601054 0.0010872078125712115 0.9965319077312772
0.3120088577270508 0.3145670019409854 0.002558144213934632 0.9918010525964858
0.315964937210083 0.3213985013562654 0.005433564146182401 0.9828032686342989
0.3097038269042969 0.3145214705734734 0.00481764366917653 0.9844443521498194
0.2992672920227051 0.3007450897100894 0.001477797687384319 0.9950619472064719
0.30610179901123047 0.3076506891940654 0.0015488901828349388 0.9949399507358723
0.31233882904052734 0.3145723585724574 0.0022335295319300674 0.9928490173994977
0.30608439445495605 0.30766408077274543 0.001579686317789375 0.9948390497966997
0.3337717056274414 0.3352355907096654 0.0014638850822240035 0.99561411270775
0.30590391159057617 0.3076828289828974 0.001778917392321222 0.9941847183873146
0.30564284324645996 0.3076872928424574 0.002044449595997422 0.9933109848924261
0.31290459632873535 0.3145732513443694 0.0016686550156340685 0.9946672083593141
0.3324301242828369 0.3352748726737934 0.0028447483909564975 0.9914425673753438
0.32831907272338867 0.3283594526987854 4.037997539674265e-05 0.9998770099614933
0.3205287456512451 0.3214574243024574 0.0009286786512122669 0.997102666566378
0.33497190475463867 0.3352097003242174 0.00023779556957870263 0.9992901029423561
0.32961583137512207 0.3352052364646574 0.005589405089535315 0.9830426679864953
0.32582998275756836 0.3145562886780414 0.011273694079526941 0.9654000715829916
0.34046459197998047 0.3352097003242174 0.005254891655763094 0.9845655266963207
0.3361821174621582 0.33523826902540144 0.0009438484367567668 0.9971924490098346
0.3189542293548584 0.3214181423383294 0.002463912983470984 0.9922750264561323
0.3117995262145996 0.3145562886780414 0.0027567624634418086 0.9911585418460693
0.3047754764556885 0.3076569385974494 0.0028814621417609376 0.9905456233707837
0.3116872310638428 0.3145696802567214 0.002882449192878611 0.9907521101103811
0.32103919982910156 0.3214734941968734 0.00043429436777181474 0.9986472232425105
0.3264350891113281 0.3283737370493774 0.001938647938049265 0.9940611533419188
0.3061337471008301 0.3076533675098014 0.0015196204089713006 0.9950360898680315
0.3027472496032715 0.3076444397906814 0.004897190187409917 0.9838241629153449
0.3045380115509033 0.3076453325625934 0.0031073210116900896 0.9897966070118288
0.3104515075683594 0.3145411115555374 0.004089603987178003 0.9868269153556051
0.30304598808288574 0.3076372976153854 0.004591309532499643 0.9848494627447637
0.2901332378387451 0.2938644878396494 0.003731250000904296 0.9871395293117774
0.30126357078552246 0.3076060505984654 0.006342479812942947 0.978947073499775
0.2889878749847412 0.2938368119103774 0.004848936925636205 0.9832209675721093
0.29572367668151855 0.3007227704122894 0.004999093730770843 0.9830953889561077
0.3048880100250244 0.3076221204928814 0.002734110467856987 0.9910324106624181
0.30913257598876953 0.3145116500824414 0.005379074093671887 0.9825994589005486
0.30201172828674316 0.3076221204928814 0.005610392206138237 0.9814232637985122
0.3093149662017822 0.3145116500824414 0.005196683880659192 0.9831993778236093
0.3016231060028076 0.3076033722827294 0.005980266279921764 0.9801730498728234
0.3032999038696289 0.3076328337558254 0.0043329298861964904 0.9857140413468151
0.32094430923461914 0.3282960658930334 0.007351756658414255 0.9770933571748115
0.30190253257751465 0.3076390831592094 0.005736550581694755 0.9809986669117395
0.31028103828430176 0.3145446826431854 0.004263644358883656 0.9862587659804819
0.2958524227142334 0.2938707372430334 0.0019816854711999787 0.9933017771055601
0.30304455757141113 0.3076372976153854 0.004592740043974253 0.984844670761355
0.3078765869140625 0.3076801506671614 0.0001964362469010772 0.9993619643219057
0.3003854751586914 0.3007718728674494 0.0003863977087579795 0.9987136604772456
0.3078591823577881 0.3076917567020174 0.00016742565577065882 0.9994561615655301
0.2931811809539795 0.2938984131723054 0.000717232218325925 0.9975536212249636
0.298142671585083 0.3007424113943534 0.0025997398092704183 0.9912802156247918
0.30016613006591797 0.30077544395509737 0.000609313889179397 0.9979700778064281
0.31275463104248047 0.3145375404678894 0.0017829094254089295 0.9942993348508826
0.3117821216583252 0.3145527175903934 0.0027705959320681872 0.9911136792663678
0.3039374351501465 0.3076399759311214 0.0037025407809749278 0.987818082431518
0.30315160751342773 0.30761854940523337 0.004466941891805631 0.9852649902520877
0.2939739227294922 0.3007183065527294 0.006744383823237221 0.9770578840442142
0.30123257637023926 0.3076087289142014 0.006376152543962121 0.97883312415678
0.29686665534973145 0.3007075932897854 0.003840937940053968 0.9870617401084367
0.2886347770690918 0.2938216347878734 0.005186857718781579 0.982029685502728
0.2895939350128174 0.29381538538448937 0.0042214503716719864 0.9854228633224479
0.29015541076660156 0.2938278841912574 0.00367247342465582 0.9873430813681778
0.2897820472717285 0.2938278841912574 0.004045836919528867 0.986038345171414
0.3029775619506836 0.3076176566333214 0.004640094682637819 0.9846850220433383
0.3115050792694092 0.3145054006790574 0.0030003214096482322 0.9903683066206013
0.2817559242248535 0.2869437112331694 0.005187787008315903 0.9815876559735588
0.2832050323486328 0.2869481750927294 0.0037431427440965948 0.986782922912582
0.28806233406066895 0.2938234203316974 0.005761086271028448 0.9800005568592834
0.28162717819213867 0.2869499606365534 0.005322782444414753 0.9810998978202903
0.27757692337036133 0.2800506105559614 0.002473687185600093 0.9910882822838283
0.29003405570983887 0.2938287769631694 0.003794721253330524 0.9869162907643959
0.2829015254974365 0.2869428184612574 0.004041292963820886 0.9857148420931455
0.289259672164917 0.2938332408227294 0.004573568657812388 0.9841887096684365
0.29486083984375 0.3007281270437614 0.005867287200011395 0.9801015041430373
0.29808640480041504 0.3007379475347934 0.0026515427343783426 0.9911047847480542
0.3010246753692627 0.3076140855456734 0.006589410176410682 0.978110066331514
0.3048884868621826 0.3076435470187694 0.002755060156586775 0.9909637120609538
0.2975895404815674 0.3007325909033214 0.003143050421754001 0.989438303454255
0.29207730293273926 0.2938591312081774 0.0017818282754381576 0.9938994634038767
0.2949678897857666 0.2938662733834734 0.0011016164022932262 0.996265300595623
0.2979624271392822 0.3007352692190574 0.002772842079775184 0.9906939874721888
0.29725003242492676 0.3007504463415614 0.003500413916634637 0.9882240082933592
0.30407190322875977 0.3076310482120014 0.0035591449832416133 0.9882950547372211
0.3017902374267578 0.3076096216861134 0.005819384259355576 0.980717122233724
0.3146970272064209 0.3145348621521534 0.0001621650542674713 0.9994846946737723
0.2976398468017578 0.30074776802582537 0.0031079212240675558 0.989558114420958
0.2898247241973877 0.2938368119103774 0.00401208771298972 0.9861568479911422
0.27748870849609375 0.2800702515380254 0.0025815430419316443 0.9906967636415808
0.2790822982788086 0.2800765009414094 0.0009942026626008071 0.9964376004184702
0.2864220142364502 0.2869704943905294 0.0005484801540792117 0.9980850628554465
0.2840464115142822 0.2869758510220014 0.002929439507719178 0.9896867575545066
0.284592866897583 0.2869776365658254 0.0023847696682424147 0.991620416582329
0.2840096950531006 0.2869713871624414 0.00296169210934083 0.9895718626479033
0.27875804901123047 0.2800818575728814 0.0013238085616509299 0.9952510481173672
0.29093217849731445 0.2938564528924414 0.0029242743951269357 0.9899486044815289
0.28365564346313477 0.2869776365658254 0.003321993102690657 0.9882886408952325
0.2854740619659424 0.28698388596920943 0.0015098240032670462 0.9947111692289327
0.2719991207122803 0.2732066123339134 0.0012074916216331388 0.9955606782166387
0.27127766609191895 0.2731887568956734 0.001911090803754456 0.9929552224800293
0.28432679176330566 0.2869633522152334 0.0026365604519277275 0.9907270066405751
0.2848825454711914 0.28698388596920943 0.002101340498018023 0.9926238355721568
0.2899751663208008 0.2938448468575854 0.0038696805367846032 0.9866551312449164
0.28423142433166504 0.2869794221096494 0.0027479977779843456 0.9903318298304069
0.2871530055999756 0.2869624594433214 0.00019054615665420327 0.9993364298720953
0.27732396125793457 0.2800631093627294 0.0027391481047948085 0.990122930264049
0.2866933345794678 0.2869579955837614 0.0002646610042936204 0.9990768498169592
0.28165626525878906 0.2800889997481774 0.0015672655106116484 0.9944355382644458
0.277911901473999 0.2800791792571454 0.002167277783146404 0.992201565418208
0.2787926197052002 0.2800818575728814 0.0012892378676812033 0.9953756384618629
0.28311777114868164 0.2801068551864174 0.0030109159622642157 0.9893651467018543
0.28878140449523926 0.2870106691265694 0.0017707353686698402 0.9938682500288932
0.2917909622192383 0.29388769990936137 0.002096737690123085 0.9928142473153514
0.28790950775146484 0.2870454872311374 0.0008640205203274687 0.9969989858026039
0.28757572174072266 0.2870231679333374 0.0005525538073852809 0.9980785797770388
0.29470181465148926 0.2939019842599534 0.0007998303915358607 0.9972859671988049
0.2872798442840576 0.2870070980389214 0.000272746245136235 0.9990505903892564
0.2945551872253418 0.2939118047509854 0.0006433824743564132 0.9978157489589066
0.2944152355194092 0.2939073408914254 0.0005078946279837848 0.9982749037185941
0.31219005584716797 0.3145598597656894 0.0023698039185214292 0.9924090986431625
0.3067049980163574 0.3076792578952494 0.0009742598788919921 0.9968234626589293
0.30243372917175293 0.3008334741293774 0.0016002550423755424 0.9947087414926966
0.3038597106933594 0.3077122904559934 0.003852579762634034 0.9873211892624953
0.29929423332214355 0.30076473069215337 0.0014704973700098156 0.9950867834849759
0.30617260932922363 0.3076658663165694 0.001493256987345759 0.9951228263344091
0.3058338165283203 0.3076622952289214 0.0018284787006010994 0.9940213324956765
0.29874348640441895 0.3007691945517134 0.0020257081472944694 0.9932192391148833
0.31340885162353516 0.3145634308533374 0.0011545792298022217 0.9963160605585285
0.3129880428314209 0.3145509320465694 0.0015628892151485219 0.9950065529628226
0.3183283805847168 0.3214547459867214 0.003126365402004616 0.9901788040505154
0.31140875816345215 0.3145580742218654 0.003149316058413232 0.989886873840715
0.30971479415893555 0.3145464681870094 0.004831674028073829 0.984399602088125
0.31043553352355957 0.3145866429230494 0.004151109399489816 0.98662811131067
0.3112812042236328 0.3146089622208494 0.003327757997216574 0.9893094798141882
0.2989027500152588 0.3007932993933374 0.0018905493780785876 0.9936750351812351
0.3253941535949707 0.3283532032954014 0.002959049700430705 0.9909062603991529
0.3072068691253662 0.3076747940356894 0.00046792491032321415 0.9984768409910383
0.318711519241333 0.3214601026181934 0.002748583376860403 0.9913759521983919
0.30356812477111816 0.3076444397906814 0.004076315019563237 0.986571992620646
0.3024749755859375 0.3076346192996494 0.0051596437137119144 0.9829419154304685
0.30280160903930664 0.3076417614749454 0.004840152435638734 0.9840154335672291
0.3034343719482422 0.3076301554400894 0.004195783491847238 0.9861723526411736
0.2962777614593506 0.3007549102011214 0.004477148741770798 0.9848886777066288
0.2953014373779297 0.3007593740606814 0.005457936682751685 0.9815174056340046
0.31891369819641113 0.3214484965833374 0.0025347983869262736 0.9920517732500623
0.31866025924682617 0.32144492549568937 0.002784666248863199 0.9912613318791463
0.30206990242004395 0.3076444397906814 0.005574537370637456 0.9815455385459563
0.3023247718811035 0.3076381903872974 0.005313418506193879 0.9824247994197329
0.3042013645172119 0.3076515819659774 0.0034502174487655024 0.9886581131736827
0.30734944343566895 0.3145205778015614 0.007171134365892451 0.9766678140499271
0.31789660453796387 0.3214172495664174 0.0035206450284535062 0.9889251883216228
0.31127023696899414 0.3145428970993614 0.0032726601303672553 0.9894861128958717
0.31205224990844727 0.3145339693802414 0.0024817194717941526 0.9920471027767873
0.3047196865081787 0.30765247473788937 0.002932788229710659 0.9903754553461319
0.30269312858581543 0.3076355120715614 0.004942383485745994 0.9836719666916892
0.3062725067138672 0.3076837217548094 0.0014112150409422153 0.9953922895134018
0.3186211585998535 0.3214467110395134 0.002825552439659873 0.9911319372132207
0.32113146781921387 0.32147260142496137 0.0003411336057475012 0.9989377135536915
0.30645060539245605 0.3076997916492254 0.0012491862567693413 0.9959236946026928
0.3106355667114258 0.3145803935196654 0.003944826808239599 0.9873007883482181
0.3320796489715576 0.33526505218276137 0.0031854032112037522 0.9904077132667755
0.31641697883605957 0.3214556387586334 0.0050386599225738515 0.9840758863790794
0.3129270076751709 0.3145857501511374 0.0016587424759664793 0.9946992671284918
0.31151795387268066 0.3145714658005454 0.0030535119278647382 0.9901979584486077
0.3052241802215576 0.3076801506671614 0.0024559704456038056 0.9919535521601826
0.30440688133239746 0.3076703301761294 0.00326344884373192 0.9892793197399227
0.30461573600769043 0.3076792578952494 0.0030635218875589842 0.9899429953038222
0.31012392044067383 0.3145446826431854 0.004420762202511586 0.9857451750376757
0.3093132972717285 0.3145607525376014 0.005247455265872891 0.9830351449091985
0.3071284294128418 0.3145205778015614 0.007392148388719599 0.9759314095316683
0.3091435432434082 0.3145348621521534 0.005391318908745224 0.9825604673732412
0.31677675247192383 0.3214386760923054 0.004661923620381592 0.9852832520568415
