| resize | preprocess | backbone | rpn | roi+mlp | postprocess | read+tran image | inference+nms | predict+drawbox | end-to-end |
| 0.0001685619354248047 | 0.002134084701538086 | 0.1605517864227295 | 0.06293249130249023 | 0.01042795181274414 | 0.0009400844573974609 | 0.028584003448486328 | 0.23845529556274414 | 0.01054525375366211 | 0.2775845527648926 | 25 | 3
| 0.00016236305236816406 | 0.0025162696838378906 | 0.1617746353149414 | 0.0632023811340332 | 0.00924062728881836 | 0.0007922649383544922 | 0.02245926856994629 | 0.2389078140258789 | 0.0002942085266113281 | 0.2616612911224365 | 12 | 0
| 0.0002777576446533203 | 0.0034263134002685547 | 0.16330647468566895 | 0.06356525421142578 | 0.009728193283081055 | 0.0006563663482666016 | 0.021578073501586914 | 0.24219870567321777 | 0.0002727508544921875 | 0.2640495300292969 | 7 | 0
| 0.0002887248992919922 | 0.0020329952239990234 | 0.1657092571258545 | 0.0625460147857666 | 0.009374618530273438 | 0.0007002353668212891 | 0.02130270004272461 | 0.24198651313781738 | 0.0003116130828857422 | 0.26360082626342773 | 8 | 0
| 0.00017499923706054688 | 0.0022017955780029297 | 0.16562438011169434 | 0.06329202651977539 | 0.008976221084594727 | 0.0006885528564453125 | 0.02149653434753418 | 0.24221324920654297 | 0.0002963542938232422 | 0.2640061378479004 | 1 | 0
| 0.00019884109497070312 | 0.0021271705627441406 | 0.16571497917175293 | 0.0632016658782959 | 0.010351896286010742 | 0.000835418701171875 | 0.022985458374023438 | 0.24375367164611816 | 0.0004928112030029297 | 0.26723194122314453 | 8 | 1
| 0.00016689300537109375 | 0.002469301223754883 | 0.16575098037719727 | 0.06346321105957031 | 0.01142573356628418 | 0.0009379386901855469 | 0.022582292556762695 | 0.24564552307128906 | 0.0004220008850097656 | 0.2686498165130615 | 10 | 1
| 0.0001819133758544922 | 0.002526998519897461 | 0.16212248802185059 | 0.06269240379333496 | 0.005681037902832031 | 0.0006906986236572266 | 0.021418333053588867 | 0.2353506088256836 | 0.00027871131896972656 | 0.2570476531982422 | 0 | 0
| 0.00021529197692871094 | 0.002225637435913086 | 0.16359972953796387 | 0.06266045570373535 | 0.008889436721801758 | 0.00069427490234375 | 0.022279024124145508 | 0.2397935390472412 | 0.00026679039001464844 | 0.26233935356140137 | 7 | 0
| 0.0002090930938720703 | 0.002400636672973633 | 0.16495656967163086 | 0.06246662139892578 | 0.008471488952636719 | 0.0006062984466552734 | 0.02211761474609375 | 0.24045348167419434 | 0.0002868175506591797 | 0.26285791397094727 | 1 | 0
| 0.00017762184143066406 | 0.0021958351135253906 | 0.16517281532287598 | 0.06299042701721191 | 0.008874654769897461 | 0.0006551742553710938 | 0.021498441696166992 | 0.2413194179534912 | 0.0002722740173339844 | 0.2630901336669922 | 3 | 0
| 0.00017213821411132812 | 0.002623319625854492 | 0.16229510307312012 | 0.06292891502380371 | 0.009067296981811523 | 0.0006537437438964844 | 0.022751808166503906 | 0.23902440071105957 | 0.00026917457580566406 | 0.26204538345336914 | 12 | 0
