| resize | preprocess | backbone | rpn | roi+mlp | postprocess | read+tran image | inference+nms | predict+drawbox | end-to-end |
| 0.00019931793212890625 | 0.0019626617431640625 | 0.162644624710083 | 0.05990171432495117 | 0.617671012878418 | 0.0007748603820800781 | 0.037760257720947266 | 0.8447799682617188 | 0.0505678653717041 | 0.9331080913543701 | 98 | 7
| 0.0004029273986816406 | 0.0031855106353759766 | 0.16496801376342773 | 0.059786319732666016 | 0.011553049087524414 | 0.0007379055023193359 | 0.03275799751281738 | 0.2422189712524414 | 0.01639413833618164 | 0.29137110710144043 | 62 | 2
| 0.00022029876708984375 | 0.0018565654754638672 | 0.17505979537963867 | 0.05965566635131836 | 0.010755777359008789 | 0.0006620883941650391 | 0.026683807373046875 | 0.24967527389526367 | 0.008052825927734375 | 0.2844119071960449 | 69 | 1
| 0.00017404556274414062 | 0.002046346664428711 | 0.1750020980834961 | 0.05958056449890137 | 0.008899688720703125 | 0.0006594657897949219 | 0.026580095291137695 | 0.24785780906677246 | 0.015085697174072266 | 0.2895236015319824 | 28 | 2
| 0.00020170211791992188 | 0.0020551681518554688 | 0.17762184143066406 | 0.059522390365600586 | 0.010907649993896484 | 0.0006716251373291016 | 0.026158809661865234 | 0.25261926651000977 | 0.021831274032592773 | 0.3006093502044678 | 91 | 3
| 0.00016999244689941406 | 0.002028942108154297 | 0.17554855346679688 | 0.06006503105163574 | 0.011317253112792969 | 0.0006515979766845703 | 0.026757001876831055 | 0.25128912925720215 | 0.021367311477661133 | 0.29941344261169434 | 95 | 3
| 0.0002243518829345703 | 0.0016255378723144531 | 0.17784452438354492 | 0.05980086326599121 | 0.011976003646850586 | 0.0007703304290771484 | 0.02511143684387207 | 0.2538414001464844 | 0.028523921966552734 | 0.3074767589569092 | 109 | 4
| 0.00018405914306640625 | 0.0016083717346191406 | 0.1766209602355957 | 0.05948448181152344 | 0.01502227783203125 | 0.0006668567657470703 | 0.02659749984741211 | 0.2550640106201172 | 0.021500349044799805 | 0.3031618595123291 | 177 | 3
| 0.0001800060272216797 | 0.001767873764038086 | 0.17676591873168945 | 0.059523582458496094 | 0.02686619758605957 | 0.0007061958312988281 | 0.028571128845214844 | 0.267254114151001 | 0.059883832931518555 | 0.3557090759277344 | 320 | 9
| 0.0001780986785888672 | 0.0018837451934814453 | 0.17386269569396973 | 0.05906033515930176 | 0.010665178298950195 | 0.0006597042083740234 | 0.025858640670776367 | 0.24784255027770996 | 0.015332937240600586 | 0.2890341281890869 | 89 | 2
| 0.00017714500427246094 | 0.002505064010620117 | 0.17160367965698242 | 0.06029081344604492 | 0.02576756477355957 | 0.0007181167602539062 | 0.026665210723876953 | 0.26255249977111816 | 0.08620166778564453 | 0.37541937828063965 | 436 | 13
| 0.00022673606872558594 | 0.0016853809356689453 | 0.17412185668945312 | 0.06206035614013672 | 0.017589569091796875 | 0.0006618499755859375 | 0.027750730514526367 | 0.25775837898254395 | 0.027674198150634766 | 0.3131833076477051 | 219 | 4
| 0.00016307830810546875 | 0.0017426013946533203 | 0.1734626293182373 | 0.05926108360290527 | 0.010679960250854492 | 0.0007119178771972656 | 0.027045726776123047 | 0.24750447273254395 | 0.02172064781188965 | 0.29627084732055664 | 83 | 3
| 0.000171661376953125 | 0.0018308162689208984 | 0.17342185974121094 | 0.061362266540527344 | 0.00821232795715332 | 0.0006377696990966797 | 0.027652978897094727 | 0.24694609642028809 | 0.008103370666503906 | 0.2827024459838867 | 19 | 1
| 0.000179290771484375 | 0.0018606185913085938 | 0.17503070831298828 | 0.0594325065612793 | 0.014629840850830078 | 0.0006728172302246094 | 0.02695941925048828 | 0.25336718559265137 | 0.00799417495727539 | 0.28832077980041504 | 173 | 1
| 0.0001952648162841797 | 0.001588582992553711 | 0.1759357452392578 | 0.06193280220031738 | 0.018205881118774414 | 0.0006949901580810547 | 0.027018070220947266 | 0.25998425483703613 | 0.06709051132202148 | 0.3540928363800049 | 250 | 10
| 0.00017333030700683594 | 0.0017688274383544922 | 0.17759299278259277 | 0.05999183654785156 | 0.017744064331054688 | 0.0006449222564697266 | 0.025904417037963867 | 0.2593955993652344 | 0.05367755889892578 | 0.338977575302124 | 218 | 8
| 0.0001773834228515625 | 0.001901865005493164 | 0.17681550979614258 | 0.059720516204833984 | 0.010498762130737305 | 0.0007483959197998047 | 0.02664017677307129 | 0.25135064125061035 | 0.014862537384033203 | 0.29285335540771484 | 70 | 2
| 0.00017452239990234375 | 0.0019185543060302734 | 0.17595505714416504 | 0.06108999252319336 | 0.022435665130615234 | 0.0007557868957519531 | 0.024969100952148438 | 0.26389622688293457 | 0.12349677085876465 | 0.41236209869384766 | 301 | 18
| 0.00015544891357421875 | 0.0015897750854492188 | 0.1766815185546875 | 0.06035208702087402 | 0.010335683822631836 | 0.0007152557373046875 | 0.027172327041625977 | 0.2512474060058594 | 0.028515338897705078 | 0.30693507194519043 | 48 | 4
| 0.00015664100646972656 | 0.0018033981323242188 | 0.17404699325561523 | 0.06182098388671875 | 0.00969076156616211 | 0.0007672309875488281 | 0.027525901794433594 | 0.24988245964050293 | 0.009499311447143555 | 0.2869076728820801 | 11 | 1
| 0.0001690387725830078 | 0.002112865447998047 | 0.17496728897094727 | 0.06062674522399902 | 0.029016494750976562 | 0.0007205009460449219 | 0.028862476348876953 | 0.26921916007995605 | 0.05581521987915039 | 0.3538968563079834 | 338 | 8
| 0.00021076202392578125 | 0.001613616943359375 | 0.1735236644744873 | 0.06040239334106445 | 0.011531591415405273 | 0.0007703304290771484 | 0.02756643295288086 | 0.24945402145385742 | 0.028928279876708984 | 0.30594873428344727 | 87 | 4
| 0.00016570091247558594 | 0.0023376941680908203 | 0.172926664352417 | 0.06001901626586914 | 0.010726451873779297 | 0.0006613731384277344 | 0.02566695213317871 | 0.24832797050476074 | 0.014775514602661133 | 0.2887704372406006 | 55 | 2
| 0.000202178955078125 | 0.001714468002319336 | 0.17612314224243164 | 0.06024289131164551 | 0.011776447296142578 | 0.0007603168487548828 | 0.02605748176574707 | 0.2523672580718994 | 0.021595239639282227 | 0.3000199794769287 | 91 | 3
| 0.00017189979553222656 | 0.0023331642150878906 | 0.17290043830871582 | 0.0603330135345459 | 0.027881622314453125 | 0.0007393360137939453 | 0.02767157554626465 | 0.2658967971801758 | 0.06684994697570801 | 0.36041831970214844 | 320 | 10
| 0.00017786026000976562 | 0.0017547607421875 | 0.17453980445861816 | 0.06290674209594727 | 0.009117841720581055 | 0.0006592273712158203 | 0.02749037742614746 | 0.2506682872772217 | 0.014740943908691406 | 0.29289960861206055 | 14 | 2
| 0.00016570091247558594 | 0.0018024444580078125 | 0.17523765563964844 | 0.05955195426940918 | 0.009363889694213867 | 0.0007302761077880859 | 0.023199081420898438 | 0.2482912540435791 | 0.014948129653930664 | 0.2864384651184082 | 40 | 2
| 0.00016570091247558594 | 0.0017354488372802734 | 0.1747136116027832 | 0.060050249099731445 | 0.01871037483215332 | 0.0007121562957763672 | 0.02721571922302246 | 0.25743699073791504 | 0.05477762222290039 | 0.3394303321838379 | 193 | 8
| 0.0002288818359375 | 0.0018475055694580078 | 0.17534828186035156 | 0.059549570083618164 | 0.009227275848388672 | 0.0008482933044433594 | 0.027185916900634766 | 0.24851679801940918 | 0.008073091506958008 | 0.28377580642700195 | 33 | 1
| 0.00018477439880371094 | 0.0017960071563720703 | 0.17521452903747559 | 0.06274080276489258 | 0.008771181106567383 | 0.0006794929504394531 | 0.026339292526245117 | 0.25102686882019043 | 0.00040721893310546875 | 0.277773380279541 | 8 | 0
| 0.00020265579223632812 | 0.0017209053039550781 | 0.17474079132080078 | 0.05989551544189453 | 0.012103796005249023 | 0.0007576942443847656 | 0.02699732780456543 | 0.2508401870727539 | 0.05477762222290039 | 0.3326151371002197 | 87 | 8
| 0.00025391578674316406 | 0.001720428466796875 | 0.1719956398010254 | 0.06259560585021973 | 0.018784046173095703 | 0.0007510185241699219 | 0.026976585388183594 | 0.25754404067993164 | 0.08587646484375 | 0.37039709091186523 | 253 | 13
| 0.000232696533203125 | 0.0018558502197265625 | 0.17294955253601074 | 0.06012892723083496 | 0.014407873153686523 | 0.0006902217864990234 | 0.0255889892578125 | 0.2519035339355469 | 0.021615982055664062 | 0.29910850524902344 | 148 | 3
| 0.00021529197692871094 | 0.0018229484558105469 | 0.1762256622314453 | 0.060643911361694336 | 0.009184122085571289 | 0.0007102489471435547 | 0.02701258659362793 | 0.2502720355987549 | 0.008279800415039062 | 0.2855644226074219 | 21 | 1
| 0.0001964569091796875 | 0.0016977787017822266 | 0.17468595504760742 | 0.060309410095214844 | 0.018124103546142578 | 0.0007929801940917969 | 0.02763652801513672 | 0.25742459297180176 | 0.04901480674743652 | 0.334075927734375 | 197 | 7
| 0.00021958351135253906 | 0.0017254352569580078 | 0.17619705200195312 | 0.06050562858581543 | 0.016581058502197266 | 0.0007421970367431641 | 0.025479793548583984 | 0.25750279426574707 | 0.053200483322143555 | 0.3361830711364746 | 205 | 8
