using cuda:0 device.
0.010286569595336914 0.04174399375915527 0.05203056335449219
0.003196239471435547 0.038785696029663086 0.04198193550109863
0.0038297176361083984 0.039450645446777344 0.04328036308288574
0.0025026798248291016 0.03950214385986328 0.04200482368469238
0.0024194717407226562 0.03963446617126465 0.042053937911987305
0.0034008026123046875 0.034537315368652344 0.03793811798095703
0.0033769607543945312 0.03272366523742676 0.03610062599182129
0.003963470458984375 0.033252716064453125 0.0372161865234375
0.003950357437133789 0.032469749450683594 0.03642010688781738
0.004123210906982422 0.03213834762573242 0.036261558532714844
0.0035223960876464844 0.03241872787475586 0.035941123962402344
0.0034761428833007812 0.03248715400695801 0.03596329689025879
0.004055023193359375 0.03353619575500488 0.03759121894836426
0.002604246139526367 0.032114267349243164 0.03471851348876953
0.003989458084106445 0.033287763595581055 0.0372772216796875
0.0026128292083740234 0.03184819221496582 0.034461021423339844
0.0040395259857177734 0.03255820274353027 0.03659772872924805
0.003557443618774414 0.03198671340942383 0.03554415702819824
0.00395655632019043 0.032202720642089844 0.03615927696228027
0.0034911632537841797 0.032303810119628906 0.035794973373413086
0.0034682750701904297 0.03323531150817871 0.03670358657836914
0.003451824188232422 0.0334627628326416 0.03691458702087402
0.0038230419158935547 0.03301668167114258 0.03683972358703613
0.003908395767211914 0.03294944763183594 0.03685784339904785
0.0031824111938476562 0.03264594078063965 0.035828351974487305
0.002328634262084961 0.03166770935058594 0.0339963436126709
0.0034608840942382812 0.03315305709838867 0.03661394119262695
0.003017902374267578 0.03288698196411133 0.035904884338378906
0.0037598609924316406 0.03256344795227051 0.03632330894470215
0.0032744407653808594 0.03260326385498047 0.03587770462036133
0.0023708343505859375 0.03165459632873535 0.03402543067932129
0.0034384727478027344 0.031907081604003906 0.03534555435180664
0.002473592758178711 0.03227877616882324 0.03475236892700195
0.003082275390625 0.03211712837219238 0.03519940376281738
0.0033037662506103516 0.031903982162475586 0.03520774841308594
0.0024313926696777344 0.03187704086303711 0.034308433532714844
0.003246307373046875 0.03226113319396973 0.0355074405670166
0.003032207489013672 0.03225207328796387 0.03528428077697754
0.003027200698852539 0.03229498863220215 0.03532218933105469
0.002979278564453125 0.032056570053100586 0.03503584861755371
0.0026960372924804688 0.03228163719177246 0.03497767448425293
0.0029039382934570312 0.03237748146057129 0.03528141975402832
0.0022897720336914062 0.031954050064086914 0.03424382209777832
