using cuda:0 device.
0.010842561721801758 0.06431055068969727 0.07515311241149902
0.005012035369873047 0.04779458045959473 0.05280661582946777
0.0019872188568115234 0.04816842079162598 0.0501556396484375
0.0018045902252197266 0.038892269134521484 0.04069685935974121
0.0018796920776367188 0.038681745529174805 0.04056143760681152
0.0017995834350585938 0.038477420806884766 0.04027700424194336
0.001965045928955078 0.03858661651611328 0.04055166244506836
0.002062559127807617 0.03960061073303223 0.041663169860839844
0.0017669200897216797 0.03832292556762695 0.04008984565734863
0.0019588470458984375 0.03717947006225586 0.0391383171081543
0.0018641948699951172 0.03953433036804199 0.04139852523803711
0.0018689632415771484 0.040093183517456055 0.0419621467590332
0.0018308162689208984 0.03990030288696289 0.04173111915588379
0.0019130706787109375 0.03973746299743652 0.04165053367614746
0.0018472671508789062 0.04093146324157715 0.042778730392456055
0.0016460418701171875 0.03853654861450195 0.04018259048461914
0.0018346309661865234 0.03855776786804199 0.040392398834228516
0.0019352436065673828 0.03971123695373535 0.041646480560302734
0.0018568038940429688 0.03735089302062988 0.03920769691467285
0.0019106864929199219 0.03857922554016113 0.040489912033081055
0.0017101764678955078 0.03729891777038574 0.03900909423828125
0.001890420913696289 0.03986549377441406 0.04175591468811035
0.0019550323486328125 0.03893160820007324 0.040886640548706055
0.0019221305847167969 0.0401148796081543 0.042037010192871094
0.0017931461334228516 0.03872513771057129 0.04051828384399414
0.0018072128295898438 0.04010820388793945 0.0419154167175293
0.001867055892944336 0.03978395462036133 0.041651010513305664
0.0018274784088134766 0.03982257843017578 0.04165005683898926
0.0019478797912597656 0.04109811782836914 0.043045997619628906
0.00189971923828125 0.04278707504272461 0.04468679428100586
0.0018050670623779297 0.04316377639770508 0.04496884346008301
0.0017838478088378906 0.04287576675415039 0.04465961456298828
0.0017435550689697266 0.04261040687561035 0.04435396194458008
0.0016765594482421875 0.04246664047241211 0.0441431999206543
0.0016870498657226562 0.04360818862915039 0.04529523849487305
0.0017185211181640625 0.04101300239562988 0.042731523513793945
0.0018222332000732422 0.03983640670776367 0.041658639907836914
0.0017774105072021484 0.04276084899902344 0.044538259506225586
0.0018360614776611328 0.04317665100097656 0.045012712478637695
0.0017652511596679688 0.04232072830200195 0.04408597946166992
0.0017113685607910156 0.04255270957946777 0.04426407814025879
0.0016431808471679688 0.04124736785888672 0.04289054870605469
0.0017213821411132812 0.04371070861816406 0.045432090759277344
0.0016956329345703125 0.042525291442871094 0.044220924377441406
0.0016641616821289062 0.04332375526428223 0.04498791694641113
0.0016598701477050781 0.04350733757019043 0.04516720771789551
0.00165557861328125 0.04333829879760742 0.04499387741088867
0.002095460891723633 0.04236149787902832 0.04445695877075195
0.0020966529846191406 0.04256176948547363 0.04465842247009277
0.0018320083618164062 0.03872227668762207 0.04055428504943848
0.0018720626831054688 0.03902602195739746 0.04089808464050293
0.001859903335571289 0.04015493392944336 0.04201483726501465
0.0018210411071777344 0.038706064224243164 0.0405271053314209
0.0019083023071289062 0.03847932815551758 0.040387630462646484
0.0016942024230957031 0.038170814514160156 0.03986501693725586
0.0016624927520751953 0.035074472427368164 0.03673696517944336
0.001703023910522461 0.03827834129333496 0.03998136520385742
0.002054929733276367 0.038297176361083984 0.04035210609436035
0.0023071765899658203 0.0371396541595459 0.03944683074951172
0.002179384231567383 0.037107229232788086 0.03928661346435547
0.0023937225341796875 0.03716683387756348 0.039560556411743164
0.0017344951629638672 0.035303354263305664 0.03703784942626953
0.0021216869354248047 0.03534245491027832 0.037464141845703125
0.0015988349914550781 0.037125349044799805 0.03872418403625488
0.0018448829650878906 0.03516674041748047 0.03701162338256836
0.0016827583312988281 0.03706073760986328 0.03874349594116211
