using cuda:0 device.
0.005552530288696289 0.01043558120727539 0.01598811149597168
0.005697727203369141 0.009899616241455078 0.015597343444824219
0.009590625762939453 0.011792421340942383 0.021383047103881836
0.007995367050170898 0.010623931884765625 0.018619298934936523
0.008211851119995117 0.010318517684936523 0.01853036880493164
0.005596637725830078 0.010248661041259766 0.015845298767089844
0.0045261383056640625 0.009252071380615234 0.013778209686279297
0.005738019943237305 0.009987354278564453 0.015725374221801758
0.004801034927368164 0.009615898132324219 0.014416933059692383
0.004541873931884766 0.009701013565063477 0.014242887496948242
0.008538246154785156 0.011324167251586914 0.01986241340637207
0.00853276252746582 0.010755300521850586 0.019288063049316406
0.008734703063964844 0.010467052459716797 0.01920175552368164
0.004471778869628906 0.00966644287109375 0.014138221740722656
0.008493185043334961 0.011353492736816406 0.019846677780151367
0.003936052322387695 0.008914470672607422 0.012850522994995117
0.008533954620361328 0.011191606521606445 0.019725561141967773
0.0048830509185791016 0.009586095809936523 0.014469146728515625
0.00469660758972168 0.009203672409057617 0.013900279998779297
0.00532078742980957 0.009764432907104492 0.015085220336914062
0.004633903503417969 0.00922846794128418 0.013862371444702148
0.005114555358886719 0.009677410125732422 0.01479196548461914
0.004274845123291016 0.009659528732299805 0.01393437385559082
0.009130716323852539 0.011538028717041016 0.020668745040893555
0.006009101867675781 0.010567426681518555 0.016576528549194336
0.008851289749145508 0.010416746139526367 0.019268035888671875
0.00330352783203125 0.009169340133666992 0.012472867965698242
0.004839658737182617 0.009728670120239258 0.014568328857421875
0.0042574405670166016 0.00945591926574707 0.013713359832763672
0.00423121452331543 0.009672880172729492 0.013904094696044922
0.005334615707397461 0.010500431060791016 0.015835046768188477
0.004232883453369141 0.009254932403564453 0.013487815856933594
0.0060007572174072266 0.010868072509765625 0.01686882972717285
0.0044782161712646484 0.009303808212280273 0.013782024383544922
0.005999565124511719 0.010095596313476562 0.01609516143798828
0.004250526428222656 0.009031534194946289 0.013282060623168945
0.004906415939331055 0.009396791458129883 0.014303207397460938
0.005836009979248047 0.010246038436889648 0.016082048416137695
0.008844614028930664 0.012091636657714844 0.020936250686645508
0.00421142578125 0.009427309036254883 0.013638734817504883
0.005339384078979492 0.009874582290649414 0.015213966369628906
0.0041141510009765625 0.00897836685180664 0.013092517852783203
0.008925199508666992 0.011610746383666992 0.020535945892333984
0.004869222640991211 0.008981466293334961 0.013850688934326172
0.006554126739501953 0.009418725967407227 0.01597285270690918
0.005505561828613281 0.009686708450317383 0.015192270278930664
0.0053293704986572266 0.009424209594726562 0.014753580093383789
0.004137992858886719 0.008975744247436523 0.013113737106323242
0.005079746246337891 0.009478569030761719 0.01455831527709961
0.0047054290771484375 0.009268760681152344 0.013974189758300781
0.0044858455657958984 0.009156227111816406 0.013642072677612305
0.004590034484863281 0.009247303009033203 0.013837337493896484
0.004530668258666992 0.009221315383911133 0.013751983642578125
0.0046422481536865234 0.00932931900024414 0.013971567153930664
0.003980398178100586 0.008942127227783203 0.012922525405883789
0.004772663116455078 0.009293079376220703 0.014065742492675781
0.004668474197387695 0.009238243103027344 0.013906717300415039
0.004463911056518555 0.009165763854980469 0.013629674911499023
0.005248308181762695 0.009636402130126953 0.014884710311889648
0.0034935474395751953 0.008921623229980469 0.012415170669555664
0.007212162017822266 0.009950637817382812 0.017162799835205078
0.005048990249633789 0.008956193923950195 0.014005184173583984
0.004399776458740234 0.009072065353393555 0.013471841812133789
0.004936933517456055 0.009055614471435547 0.013992547988891602
0.004530668258666992 0.009140729904174805 0.013671398162841797
0.004747867584228516 0.009265422821044922 0.014013290405273438
0.00464630126953125 0.009243011474609375 0.013889312744140625
0.00393366813659668 0.00896310806274414 0.01289677619934082
0.004953145980834961 0.009065866470336914 0.014019012451171875
0.004601240158081055 0.009660720825195312 0.014261960983276367
0.004504680633544922 0.009151697158813477 0.013656377792358398
0.004609823226928711 0.00914907455444336 0.01375889778137207
0.0045125484466552734 0.009571075439453125 0.014083623886108398
0.004268169403076172 0.009071588516235352 0.013339757919311523
0.0047855377197265625 0.009396076202392578 0.01418161392211914
0.00417637825012207 0.00943613052368164 0.013612508773803711
0.004634857177734375 0.009241104125976562 0.013875961303710938
0.0042684078216552734 0.009061813354492188 0.013330221176147461
0.0048675537109375 0.009657859802246094 0.014525413513183594
0.0041656494140625 0.009026050567626953 0.013191699981689453
0.003884553909301758 0.008891820907592773 0.012776374816894531
0.005109310150146484 0.009402036666870117 0.014511346817016602
0.003990888595581055 0.009016752243041992 0.013007640838623047
0.006939411163330078 0.009503364562988281 0.01644277572631836
0.005765438079833984 0.009130716323852539 0.014896154403686523
0.0048754215240478516 0.008928060531616211 0.013803482055664062
0.005055904388427734 0.00903177261352539 0.014087677001953125
0.004976511001586914 0.008907318115234375 0.013883829116821289
0.004494190216064453 0.008902549743652344 0.013396739959716797
0.006410360336303711 0.009441614151000977 0.015851974487304688
0.005482912063598633 0.00936436653137207 0.014847278594970703
0.005491495132446289 0.00931549072265625 0.014806985855102539
0.005503177642822266 0.009762287139892578 0.015265464782714844
0.00622248649597168 0.010162115097045898 0.016384601593017578
0.005506992340087891 0.009903907775878906 0.015410900115966797
0.0063402652740478516 0.010224342346191406 0.016564607620239258
0.005785226821899414 0.010005712509155273 0.015790939331054688
0.005313873291015625 0.009734153747558594 0.015048027038574219
0.005342960357666016 0.009737014770507812 0.015079975128173828
0.005835294723510742 0.010833024978637695 0.016668319702148438
0.00679779052734375 0.009610176086425781 0.01640796661376953
0.005580425262451172 0.009161949157714844 0.014742374420166016
0.005156993865966797 0.008957624435424805 0.014114618301391602
0.0053594112396240234 0.008942365646362305 0.014301776885986328
0.005559206008911133 0.009002447128295898 0.014561653137207031
0.005371809005737305 0.009192705154418945 0.01456451416015625
0.005529642105102539 0.0090179443359375 0.014547586441040039
0.0053560733795166016 0.009483098983764648 0.01483917236328125
0.006301164627075195 0.010046720504760742 0.016347885131835938
0.004276275634765625 0.008979082107543945 0.01325535774230957
0.003847360610961914 0.00890207290649414 0.012749433517456055
0.004038810729980469 0.00897359848022461 0.013012409210205078
0.0037317276000976562 0.008914470672607422 0.012646198272705078
0.00400090217590332 0.00889134407043457 0.01289224624633789
0.004159450531005859 0.008842229843139648 0.013001680374145508
0.004485130310058594 0.010083436965942383 0.014568567276000977
0.00735020637512207 0.011626720428466797 0.018976926803588867
0.007730007171630859 0.010946512222290039 0.0186765193939209
0.009209156036376953 0.011331558227539062 0.020540714263916016
0.008552074432373047 0.009129047393798828 0.017681121826171875
0.003937721252441406 0.008932113647460938 0.012869834899902344
0.0066907405853271484 0.009586811065673828 0.016277551651000977
0.004112958908081055 0.008928060531616211 0.013041019439697266
0.006169319152832031 0.010050058364868164 0.016219377517700195
0.003275156021118164 0.008844137191772461 0.012119293212890625
0.004852771759033203 0.008939504623413086 0.013792276382446289
0.004163503646850586 0.008553266525268555 0.01271677017211914
0.003954887390136719 0.00895380973815918 0.012908697128295898
0.004365682601928711 0.00903630256652832 0.013401985168457031
0.0038022994995117188 0.00885629653930664 0.01265859603881836
0.0035910606384277344 0.00883626937866211 0.012427330017089844
0.003960609436035156 0.00884699821472168 0.012807607650756836
0.003923654556274414 0.00885152816772461 0.012775182723999023
0.004150390625 0.00883030891418457 0.01298069953918457
0.00681304931640625 0.009438037872314453 0.016251087188720703
0.00552058219909668 0.00903630256652832 0.014556884765625
0.0038313865661621094 0.008914709091186523 0.012746095657348633
0.0036933422088623047 0.008834600448608398 0.012527942657470703
0.003899097442626953 0.00882411003112793 0.012723207473754883
0.003773927688598633 0.00887298583984375 0.012646913528442383
0.003962993621826172 0.008842945098876953 0.012805938720703125
0.006334543228149414 0.009559869766235352 0.015894412994384766
0.004007101058959961 0.009115457534790039 0.01312255859375
0.0035202503204345703 0.008797168731689453 0.012317419052124023
0.0040476322174072266 0.008843183517456055 0.012890815734863281
0.005799055099487305 0.009443521499633789 0.015242576599121094
0.004236936569213867 0.008973836898803711 0.013210773468017578
0.004227638244628906 0.009266376495361328 0.013494014739990234
0.0031626224517822266 0.008867502212524414 0.01203012466430664
0.004405021667480469 0.008950233459472656 0.013355255126953125
0.003915071487426758 0.00881195068359375 0.012727022171020508
0.004174947738647461 0.008805513381958008 0.012980461120605469
0.0037832260131835938 0.008894920349121094 0.012678146362304688
0.0037577152252197266 0.008892059326171875 0.012649774551391602
0.0045909881591796875 0.009136676788330078 0.013727664947509766
0.004208087921142578 0.008974552154541016 0.013182640075683594
0.004133939743041992 0.008874177932739258 0.01300811767578125
0.006711006164550781 0.009599447250366211 0.016310453414916992
0.004049539566040039 0.00893712043762207 0.01298666000366211
0.005076885223388672 0.009450197219848633 0.014527082443237305
0.003708362579345703 0.008893728256225586 0.012602090835571289
0.004030466079711914 0.008949995040893555 0.012980461120605469
0.004102230072021484 0.008821964263916016 0.0129241943359375
0.0037679672241210938 0.008887767791748047 0.01265573501586914
0.004414796829223633 0.008888721466064453 0.013303518295288086
0.0037221908569335938 0.008879661560058594 0.012601852416992188
0.004174232482910156 0.00891566276550293 0.013089895248413086
0.00470733642578125 0.009197235107421875 0.013904571533203125
0.004561185836791992 0.009069442749023438 0.01363062858581543
0.0042247772216796875 0.008944988250732422 0.01316976547241211
0.003922700881958008 0.00894308090209961 0.012865781784057617
0.0041501522064208984 0.008873701095581055 0.013023853302001953
0.0039463043212890625 0.008840084075927734 0.012786388397216797
0.0040569305419921875 0.008873939514160156 0.012930870056152344
0.003808736801147461 0.008895158767700195 0.012703895568847656
0.004008769989013672 0.008898258209228516 0.012907028198242188
0.00443267822265625 0.009042024612426758 0.013474702835083008
0.003983020782470703 0.008862495422363281 0.012845516204833984
0.003744363784790039 0.008851766586303711 0.01259613037109375
0.0038094520568847656 0.008854150772094727 0.012663602828979492
0.005771636962890625 0.009268760681152344 0.015040397644042969
0.005097627639770508 0.009372234344482422 0.01446986198425293
0.0037043094635009766 0.00881648063659668 0.012520790100097656
0.004137516021728516 0.008931636810302734 0.01306915283203125
0.0038259029388427734 0.008857250213623047 0.01268315315246582
0.0037026405334472656 0.008838653564453125 0.01254129409790039
0.004050493240356445 0.008827447891235352 0.012877941131591797
0.00450587272644043 0.008812427520751953 0.013318300247192383
0.0049436092376708984 0.008923053741455078 0.013866662979125977
0.003796100616455078 0.008868694305419922 0.012664794921875
0.00529789924621582 0.008912801742553711 0.014210700988769531
0.004040956497192383 0.008916378021240234 0.012957334518432617
0.006036043167114258 0.010017156600952148 0.016053199768066406
0.003398418426513672 0.008832693099975586 0.012231111526489258
0.0045740604400634766 0.008844375610351562 0.013418436050415039
0.0041539669036865234 0.008896350860595703 0.013050317764282227
0.003908634185791016 0.008887052536010742 0.012795686721801758
0.003992557525634766 0.008876800537109375 0.01286935806274414
0.003930568695068359 0.008837461471557617 0.012768030166625977
0.0037691593170166016 0.008810043334960938 0.012579202651977539
0.0039196014404296875 0.00885009765625 0.012769699096679688
0.005949497222900391 0.009401082992553711 0.015350580215454102
0.003596782684326172 0.00885462760925293 0.012451410293579102
0.005209207534790039 0.009516477584838867 0.014725685119628906
0.0035295486450195312 0.008820295333862305 0.012349843978881836
0.004027605056762695 0.008879661560058594 0.012907266616821289
0.006820201873779297 0.009424924850463867 0.016245126724243164
0.0038979053497314453 0.008858680725097656 0.012756586074829102
0.004761219024658203 0.009279012680053711 0.014040231704711914
0.0042133331298828125 0.008982658386230469 0.013195991516113281
0.003726482391357422 0.008818864822387695 0.012545347213745117
0.004588603973388672 0.00902700424194336 0.013615608215332031
0.003911733627319336 0.008846282958984375 0.012758016586303711
0.004975318908691406 0.009156942367553711 0.014132261276245117
0.003985166549682617 0.009086370468139648 0.013071537017822266
0.005924701690673828 0.009348392486572266 0.015273094177246094
0.0036268234252929688 0.008825540542602539 0.012452363967895508
0.006921291351318359 0.009513139724731445 0.016434431076049805
0.00595545768737793 0.009243488311767578 0.015198945999145508
0.0040590763092041016 0.008905410766601562 0.012964487075805664
0.005357980728149414 0.009384870529174805 0.014742851257324219
