1672969300.4070926,1672969300.2449462,1672969300.353492,1672969300.4643195,0.05722689628601074
1672969300.4070926,1672969300.1361017,1672969300.353492,1672969300.4951897,0.08809709548950195
1672969300.4070926,1672969300.2449462,1672969300.353492,1672969300.5284352,0.12134265899658203
1672969300.4070926,1672969300.2989101,1672969300.353492,1672969300.561527,0.1544344425201416
1672969300.4070926,1672969300.2989101,1672969300.353492,1672969300.595503,0.18841052055358887
1672969300.4621148,1672969300.4070926,1672969300.4070926,1672969300.6313112,0.16919636726379395
1672969300.4621148,1672969300.4070926,1672969300.4070926,1672969300.6629708,0.20085597038269043
1672969300.4621148,1672969300.4070926,1672969300.4070926,1672969300.695345,0.2332301139831543
1672969300.4621148,1672969300.5144079,1672969300.4070926,1672969300.7394555,0.2773406505584717
1672969300.4621148,1672969300.5144079,1672969300.4621148,1672969300.7835615,0.32144665718078613
1672969300.4621148,1672969300.5675726,1672969300.4070926,1672969300.794747,0.33263230323791504
1672969300.5144079,1672969300.5675726,1672969300.4621148,1672969300.8297195,0.3153116703033447
1672969300.5144079,1672969300.5675726,1672969300.4621148,1672969300.8622158,0.3478078842163086
1672969300.5144079,1672969300.6725917,1672969300.4621148,1672969300.8948014,0.38039350509643555
1672969300.5144079,1672969300.6725917,1672969300.4621148,1672969300.928072,0.4136641025543213
1672969300.5144079,1672969300.7272017,1672969300.5144079,1672969300.971386,0.45697808265686035
1672969300.5675726,1672969300.7272017,1672969300.5144079,1672969300.9967234,0.4291508197784424
1672969300.5675726,1672969300.7272017,1672969300.5144079,1672969301.0396628,0.4720902442932129
1672969300.5675726,1672969300.83803,1672969300.7272017,1672969301.1197178,0.55214524269104
1672969300.7828562,1672969300.8910677,1672969300.7272017,1672969301.1717927,0.38893651962280273
1672969300.7828562,1672969300.8910677,1672969300.7272017,1672969301.2156456,0.43278932571411133
1672969300.7828562,1672969301.0002525,1672969300.7272017,1672969301.228037,0.44518089294433594
1672969300.7828562,1672969301.0002525,1672969300.7272017,1672969301.2718358,0.4889795780181885
1672969300.7828562,1672969301.0002525,1672969300.8910677,1672969301.3155482,0.5326919555664062
1672969300.9442465,1672969301.108041,1672969300.8910677,1672969301.403532,0.4592854976654053
1672969300.9442465,1672969301.1615517,1672969300.8910677,1672969301.4118369,0.46759033203125
1672969300.9442465,1672969301.1615517,1672969301.0545406,1672969301.4555233,0.5112767219543457
1672969301.108041,1672969301.265041,1672969301.0545406,1672969301.547905,0.439863920211792
1672969301.108041,1672969301.3669288,1672969301.2151113,1672969301.635899,0.5278580188751221
1672969301.3150926,1672969301.4667397,1672969301.2151113,1672969301.7356586,0.4205660820007324
1672969301.3150926,1672969301.516617,1672969301.4165282,1672969301.8239756,0.508882999420166
1672969301.6690927,1672969301.6196759,1672969301.4165282,1672969301.9116092,0.24251651763916016
1672969301.6690927,1672969301.7191114,1672969301.569261,1672969302.0077527,0.33866000175476074
1672969301.6690927,1672969301.8193934,1672969301.569261,1672969302.0518274,0.3827347755432129
1672969301.6690927,1672969301.8193934,1672969301.569261,1672969302.055525,0.386432409286499
1672969301.7191114,1672969301.8689601,1672969301.569261,1672969302.099499,0.380387544631958
1672969301.7191114,1672969301.8689601,1672969301.569261,1672969302.1109555,0.3918440341949463
1672969301.7191114,1672969301.8689601,1672969301.7692654,1672969302.1554167,0.43630528450012207
1672969301.7191114,1672969301.9682896,1672969301.7692654,1672969302.1994283,0.4803168773651123
